fighter_name,opponent_name,result,method_raw,method_group,event_name,event_date,round,fight_time,profile_url
Yoshihiro Akiyama,Masanori Tonooka,W,SUB Armbar,other,DREAM 6: Middleweight Grand Prix 2008 Final Round,"Sep. 23, 2008",1,6:26,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Yoshihiro Akiyama,Katsuyori Shibata,W,SUB Gi Choke,other,DREAM 5: Lightweight Grand Prix 2008 Final Round,"Jul. 21, 2008",1,6:34,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Yoshihiro Akiyama,Denis Kang,W,KO/TKO Punch,ko,K-1 Hero's Korea 2007,"Oct. 28, 2007",1,4:45,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Yoshihiro Akiyama,Melvin Manhoef,W,SUB Armbar,other,K-1 Hero's 7,"Oct. 09, 2006",1,1:58,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Yoshihiro Akiyama,Kestutis Smirnovas,W,KO/TKO Kick,ko,K-1 Hero's 7,"Oct. 09, 2006",1,3:01,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Yoshihiro Akiyama,Taiei Kin,W,SUB Armbar,other,K-1 Hero's 6,"Aug. 05, 2006",1,2:01,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Yoshihiro Akiyama,Katsuhiko Nagata,W,KO/TKO Spinning Back Kick,ko,K-1 Hero's 5,"May. 03, 2006",1,2:25,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Yoshihiro Akiyama,Tokimitsu Ishizawa,W,SUB Gi Choke,other,K-1 Hero's 4,"Mar. 15, 2006",2,1:41,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Yoshihiro Akiyama,Masakatsu Okuda,W,KO/TKO Punches,ko,K-1 Hero's Seoul,"Nov. 05, 2005",1,3:31,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Yoshihiro Akiyama,Michael Lerma,W,KO/TKO Punches,ko,K-1 World MAX 2005 Champions Challenge,"Oct. 12, 2005",1,2:47,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Yoshihiro Akiyama,Carl Toomey,W,SUB Armbar,other,K-1 Hero's 2,"Jul. 06, 2005",1,0:59,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Yoshihiro Akiyama,Jerome LeBanner,L,KO/TKO Knee,ko,K-1 Hero's 1,"Mar. 26, 2005",1,2:24,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Yoshihiro Akiyama,Francois Botha,W,SUB Armbar,other,K-1 Dynamite!! 2004,"Dec. 31, 2004",1,1:54,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Rostem Akman,Jake Matthews,L,U-DEC,other,UFC 243: Whittaker vs. Adesanya,"Oct. 05, 2019",3,5:00,http://ufcstats.com/fighter-details/1fc64507a0cb38cf
Rostem Akman,Sergey Khandozhko,L,U-DEC,other,UFC Fight Night: Gustafsson vs. Smith,"Jun. 01, 2019",3,5:00,http://ufcstats.com/fighter-details/1fc64507a0cb38cf
Razak Al-Hassan,Kyle Kingsbury,L,S-DEC,other,UFC 104: Machida vs Shogun,"Oct. 24, 2009",3,5:00,http://ufcstats.com/fighter-details/38b50fd1e1b5b656
Razak Al-Hassan,Steve Cantwell,L,SUB Armbar,other,UFC Fight Night - Fight for the Troops,"Dec. 10, 2008",1,4:04,http://ufcstats.com/fighter-details/38b50fd1e1b5b656
Abdul-Kareem Al-Selwady,Loik Radzhabov,L,KO/TKO Punch,ko,UFC Fight Night: Rozenstruik vs. Gaziev,"Mar. 02, 2024",3,0:49,http://ufcstats.com/fighter-details/597499ac7a5aac62
Abdul-Kareem Al-Selwady,George Hardwick,W,U-DEC,other,DWCS 7.2,"Aug. 15, 2023",3,5:00,http://ufcstats.com/fighter-details/597499ac7a5aac62
Mostapha Al-Turk,Jon Madsen,L,U-DEC,other,UFC 112: Invincible,"Apr. 10, 2010",3,5:00,http://ufcstats.com/fighter-details/1cf1310684a841f5
Mostapha Al-Turk,Mirko Filipovic,L,KO/TKO Punches,ko,UFC 99: The Comeback,"Jun. 13, 2009",1,3:06,http://ufcstats.com/fighter-details/1cf1310684a841f5
Mostapha Al-Turk,Cheick Kongo,L,KO/TKO Elbows,ko,UFC 92: The Ultimate 2008,"Dec. 27, 2008",1,4:37,http://ufcstats.com/fighter-details/1cf1310684a841f5
Herdem Alacabek,William Knight,L,KO/TKO Punches,ko,DWCS 3.8,"Aug. 13, 2019",3,4:34,http://ufcstats.com/fighter-details/7578cc6bd750206b
Javi Alanis,Adam Antolin,L,KO/TKO,ko,Strikeforce - Young Guns 3,"Sep. 13, 2008",2,1:41,http://ufcstats.com/fighter-details/2144954270be834d
Alatengheili,Da'Mon Blackshear,L,U-DEC,other,UFC Fight Night: Machado Garry vs. Prates,"Apr. 26, 2025",3,5:00,http://ufcstats.com/fighter-details/1897b7b913736a7c
Alatengheili,Kleydson Rodrigues,W,U-DEC,other,UFC Fight Night: Barboza vs. Murphy,"May. 18, 2024",3,5:00,http://ufcstats.com/fighter-details/1897b7b913736a7c
Alatengheili,Chris Gutierrez,L,U-DEC,other,UFC Fight Night: Yusuff vs. Barboza,"Oct. 14, 2023",3,5:00,http://ufcstats.com/fighter-details/1897b7b913736a7c
Alatengheili,Chad Anheliger,W,U-DEC,other,UFC 279: Diaz vs. Ferguson,"Sep. 10, 2022",3,5:00,http://ufcstats.com/fighter-details/1897b7b913736a7c
Alatengheili,Kevin Croom,W,KO/TKO Punches,ko,UFC Fight Night: Luque vs. Muhammad,"Apr. 16, 2022",1,0:47,http://ufcstats.com/fighter-details/1897b7b913736a7c
Alatengheili,Gustavo Lopez,D,U-DEC,other,UFC Fight Night: Smith vs. Spann,"Sep. 18, 2021",3,5:00,http://ufcstats.com/fighter-details/1897b7b913736a7c
Alatengheili,Casey Kenney,L,U-DEC,other,UFC Fight Night: Holm vs. Aldana,"Oct. 03, 2020",3,5:00,http://ufcstats.com/fighter-details/1897b7b913736a7c
Alatengheili,Ryan Benoit,W,S-DEC,other,UFC Fight Night: Edgar vs. The Korean Zombie,"Dec. 21, 2019",3,5:00,http://ufcstats.com/fighter-details/1897b7b913736a7c
Alatengheili,Batgerel Danaa,W,U-DEC,other,UFC Fight Night: Andrade vs. Zhang,"Aug. 31, 2019",3,5:00,http://ufcstats.com/fighter-details/1897b7b913736a7c
Amir Albazi,Kyoji Horiguchi,L,U-DEC,other,UFC Fight Night: Bautista vs. Oliveira,"Feb. 07, 2026",3,5:00,http://ufcstats.com/fighter-details/6d35bf94f7d30241
Amir Albazi,Brandon Moreno,L,U-DEC,other,UFC Fight Night: Moreno vs. Albazi,"Nov. 02, 2024",5,5:00,http://ufcstats.com/fighter-details/6d35bf94f7d30241
Amir Albazi,Kai Kara-France,W,S-DEC,other,UFC Fight Night: Kara-France vs. Albazi,"Jun. 03, 2023",5,5:00,http://ufcstats.com/fighter-details/6d35bf94f7d30241
Amir Albazi,Alessandro Costa,W,KO/TKO Punch,ko,UFC Fight Night: Cannonier vs. Strickland,"Dec. 17, 2022",3,2:13,http://ufcstats.com/fighter-details/6d35bf94f7d30241
Amir Albazi,Francisco Figueiredo,W,SUB Rear Naked Choke,other,UFC 278: Usman vs. Edwards,"Aug. 20, 2022",1,4:34,http://ufcstats.com/fighter-details/6d35bf94f7d30241
Amir Albazi,Zhalgas Zhumagulov,W,U-DEC,other,UFC 257: Poirier vs. McGregor,"Jan. 23, 2021",3,5:00,http://ufcstats.com/fighter-details/6d35bf94f7d30241
Amir Albazi,Malcolm Gordon,W,SUB Triangle Choke,other,UFC Fight Night: Figueiredo vs. Benavidez 2,"Jul. 18, 2020",1,4:42,http://ufcstats.com/fighter-details/6d35bf94f7d30241
Brett Albee,Virgil Zwicker,L,KO/TKO,ko,Strikeforce - Diaz vs. Daley,"Apr. 09, 2011",1,1:46,http://ufcstats.com/fighter-details/9b28292abe3166d5
John Albert,Yaotzin Meza,L,SUB Rear Naked Choke,other,UFC on FOX: Johnson vs Moraga,"Jul. 27, 2013",2,2:49,http://ufcstats.com/fighter-details/7bd94b60d7521e4a
John Albert,Scott Jorgensen,L,SUB Rear Naked Choke,other,UFC on FOX: Henderson vs Diaz,"Dec. 08, 2012",1,4:59,http://ufcstats.com/fighter-details/7bd94b60d7521e4a
John Albert,Erik Perez,L,SUB Armbar,other,The Ultimate Fighter: Live Finale,"Jun. 01, 2012",1,4:18,http://ufcstats.com/fighter-details/7bd94b60d7521e4a
John Albert,Ivan Menjivar,L,SUB Rear Naked Choke,other,UFC on FUEL TV: Sanchez vs Ellenberger,"Feb. 15, 2012",1,3:45,http://ufcstats.com/fighter-details/7bd94b60d7521e4a
John Albert,Dustin Pague,W,KO/TKO Punches,ko,The Ultimate Fighter: Team Bisping vs Team Miller Finale,"Dec. 03, 2011",1,1:09,http://ufcstats.com/fighter-details/7bd94b60d7521e4a
Junior Albini,Maurice Greene,L,KO/TKO Punch,ko,UFC Fight Night: Ngannou vs. Dos Santos,"Jun. 29, 2019",1,3:38,http://ufcstats.com/fighter-details/c482c8605455a213
Junior Albini,Jairzinho Rozenstruik,L,KO/TKO Kick,ko,UFC Fight Night: Assuncao vs. Moraes 2,"Feb. 02, 2019",2,0:54,http://ufcstats.com/fighter-details/c482c8605455a213
Junior Albini,Aleksei Oleinik,L,SUB Ezekiel Choke,other,UFC 224: Nunes vs. Pennington,"May. 12, 2018",1,1:45,http://ufcstats.com/fighter-details/c482c8605455a213
Junior Albini,Andrei Arlovski,L,U-DEC,other,UFC Fight Night: Poirier vs. Pettis,"Nov. 11, 2017",3,5:00,http://ufcstats.com/fighter-details/c482c8605455a213
Junior Albini,Timothy Johnson,W,KO/TKO Punch,ko,UFC Fight Night: Weidman vs. Gastelum,"Jul. 22, 2017",1,2:51,http://ufcstats.com/fighter-details/c482c8605455a213
Wes Albritton,Tito Ortiz,L,KO/TKO Punches,ko,UFC 13: The Ultimate Force,"May. 30, 1997",1,0:31,http://ufcstats.com/fighter-details/184b955181bdef52
Aleksandra Albu,Loma Lookboonmee,L,S-DEC,other,UFC Fight Night: Maia vs. Askren,"Oct. 26, 2019",3,5:00,http://ufcstats.com/fighter-details/e76d9f656ceb82ab
Aleksandra Albu,Emily Whitmire,L,SUB Rear Naked Choke,other,UFC Fight Night: Ngannou vs. Velasquez,"Feb. 17, 2019",1,1:01,http://ufcstats.com/fighter-details/e76d9f656ceb82ab
Aleksandra Albu,Kailin Curran,W,U-DEC,other,UFC 214: Cormier vs. Jones 2,"Jul. 29, 2017",3,5:00,http://ufcstats.com/fighter-details/e76d9f656ceb82ab
Aleksandra Albu,Izabela Badurek,W,SUB Guillotine Choke,other,UFC Fight Night: Gonzaga vs Cro Cop 2,"Apr. 11, 2015",2,3:34,http://ufcstats.com/fighter-details/e76d9f656ceb82ab
Israel Albuquerque,Anderson Silva,L,KO/TKO Punches,ko,Meca 5,"Jun. 09, 2001",1,6:17,http://ufcstats.com/fighter-details/dd1b90eea08887f6
Juan Alcain,Mario Rivera,W,U-DEC,other,Strikeforce - Young Guns,"Feb. 10, 2007",3,3:00,http://ufcstats.com/fighter-details/39f62b833e4cf126
Iuri Alcantara,Cory Sandhagen,L,KO/TKO Punches,ko,UFC Fight Night: Gaethje vs. Vick,"Aug. 25, 2018",2,1:01,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Joe Soto,W,KO/TKO Punches,ko,UFC Fight Night: Machida vs. Anders,"Feb. 03, 2018",1,1:06,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Alejandro Perez,L,U-DEC,other,UFC Fight Night: Swanson vs. Ortega,"Dec. 09, 2017",3,5:00,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Brian Kelleher,L,SUB Guillotine Choke,other,UFC 212: Aldo vs. Holloway,"Jun. 03, 2017",1,1:48,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Luke Sanders,W,SUB Kneebar,other,UFC 209: Woodley vs. Thompson 2,"Mar. 04, 2017",2,3:13,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Brad Pickett,W,SUB Triangle Choke,other,UFC 204: Bisping vs. Henderson,"Oct. 08, 2016",1,1:59,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Jimmie Rivera,L,U-DEC,other,UFC on FOX: Johnson vs. Bader,"Jan. 30, 2016",3,5:00,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Leandro Issa,W,U-DEC,other,UFC 190: Rousey vs Correia,"Aug. 01, 2015",3,5:00,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Frankie Saenz,L,U-DEC,other,UFC Fight Night: Bigfoot vs Mir,"Feb. 22, 2015",3,5:00,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Russell Doane,W,U-DEC,other,UFC Fight Night: Bigfoot vs Arlovski,"Sep. 13, 2014",3,5:00,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Vaughan Lee,W,KO/TKO Punch,ko,UFC Fight Night: Munoz vs Mousasi,"May. 31, 2014",1,0:25,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Wilson Reis,W,S-DEC,other,UFC Fight Night: Machida vs Mousasi,"Feb. 15, 2014",3,5:00,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Urijah Faber,L,U-DEC,other,UFC Fight Night: Shogun vs Sonnen,"Aug. 17, 2013",3,5:00,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Iliarde Santos,W,KO/TKO Punch,ko,UFC on FX: Belfort vs. Rockhold,"May. 18, 2013",1,2:31,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Hacran Dias,L,U-DEC,other,UFC 147: Silva vs Franklin 2,"Jun. 23, 2012",3,5:00,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Michihiro Omigawa,W,U-DEC,other,UFC 142: Aldo vs Mendes,"Jan. 14, 2012",3,5:00,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Felipe Arantes,W,U-DEC,other,UFC 134: Silva vs Okami,"Aug. 27, 2011",3,5:00,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Iuri Alcantara,Ricardo Lamas,W,KO/TKO Punch,ko,WEC 53: Henderson vs. Pettis,"Dec. 16, 2010",1,3:26,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad
Ildemar Alcantara,Kevin Casey,L,U-DEC,other,UFC Fight Night: Mir vs Duffee,"Jul. 15, 2015",3,5:00,http://ufcstats.com/fighter-details/7c6e87729e824ef4
Ildemar Alcantara,Richardson Moreira,W,S-DEC,other,UFC 183: Silva vs Diaz,"Jan. 31, 2015",3,5:00,http://ufcstats.com/fighter-details/7c6e87729e824ef4
Ildemar Alcantara,Kenny Robertson,L,U-DEC,other,UFC 175: Weidman vs Machida,"Jul. 05, 2014",3,5:00,http://ufcstats.com/fighter-details/7c6e87729e824ef4
Ildemar Alcantara,Albert Tumenov,W,S-DEC,other,UFC Fight Night: Machida vs Mousasi,"Feb. 15, 2014",3,5:00,http://ufcstats.com/fighter-details/7c6e87729e824ef4
Ildemar Alcantara,Igor Araujo,L,U-DEC,other,UFC Fight Night: Maia vs Shields,"Oct. 09, 2013",3,5:00,http://ufcstats.com/fighter-details/7c6e87729e824ef4
Ildemar Alcantara,Leandro Silva,W,U-DEC,other,UFC on FUEL TV: Nogueira vs. Werdum,"Jun. 08, 2013",3,5:00,http://ufcstats.com/fighter-details/7c6e87729e824ef4
Ildemar Alcantara,Wagner Prado,W,SUB Kneebar,other,UFC on FX: Belfort vs Bisping,"Jan. 19, 2013",2,2:39,http://ufcstats.com/fighter-details/7c6e87729e824ef4
Alfonso Alcarez,Jens Pulver,D,M-DEC,other,UFC 22: Only One Can be Champion,"Sep. 24, 1999",2,5:00,http://ufcstats.com/fighter-details/1e38bba6738b7b10
Gilbert Aldana,Cheick Kongo,L,KO/TKO,ko,UFC 61: Bitter Rivals,"Jul. 08, 2006",1,4:13,http://ufcstats.com/fighter-details/d26934530dc5b248
Gilbert Aldana,Paul Buentello,L,KO/TKO Punches,ko,UFC 57: Liddell vs Couture 3,"Feb. 04, 2006",2,2:27,http://ufcstats.com/fighter-details/d26934530dc5b248
Irene Aldana,Norma Dumont,L,U-DEC,other,UFC 306: Riyadh Season Noche UFC,"Sep. 14, 2024",3,5:00,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Karol Rosa,W,U-DEC,other,UFC 296: Edwards vs. Covington,"Dec. 16, 2023",3,5:00,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Amanda Nunes,L,U-DEC,other,UFC 289: Nunes vs. Aldana,"Jun. 10, 2023",5,5:00,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Macy Chiasson,W,KO/TKO Kick,ko,UFC 279: Diaz vs. Ferguson,"Sep. 10, 2022",3,2:21,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Yana Santos,W,KO/TKO Punches,ko,UFC 264: Poirier vs. McGregor 3,"Jul. 10, 2021",1,4:35,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Holly Holm,L,U-DEC,other,UFC Fight Night: Holm vs. Aldana,"Oct. 03, 2020",5,5:00,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Ketlen Vieira,W,KO/TKO Punch,ko,UFC 245: Usman vs. Covington,"Dec. 14, 2019",1,4:51,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Vanessa Melo,W,U-DEC,other,UFC Fight Night: Rodriguez vs. Stephens,"Sep. 21, 2019",3,5:00,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Raquel Pennington,L,S-DEC,other,UFC Fight Night: Dos Anjos vs. Edwards,"Jul. 20, 2019",3,5:00,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Bethe Correia,W,SUB Armbar,other,UFC 237: Namajunas vs. Andrade,"May. 11, 2019",3,3:24,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Lucie Pudilova,W,S-DEC,other,UFC 228: Woodley vs. Till,"Sep. 08, 2018",3,5:00,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Talita Bernardo,W,U-DEC,other,UFC Fight Night: Stephens vs. Choi,"Jan. 14, 2018",3,5:00,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Katlyn Cerminara,L,S-DEC,other,UFC 210: Cormier vs. Johnson 2,"Apr. 08, 2017",3,5:00,http://ufcstats.com/fighter-details/578ef12674df1e6a
Irene Aldana,Leslie Smith,L,U-DEC,other,UFC on FOX: VanZant vs. Waterson,"Dec. 17, 2016",3,5:00,http://ufcstats.com/fighter-details/578ef12674df1e6a
Hector Aldana,Miguel Baeza,L,KO/TKO Kick,ko,UFC Fight Night: Joanna vs. Waterson,"Oct. 12, 2019",2,2:32,http://ufcstats.com/fighter-details/c487223b0289bda9
Hector Aldana,Laureano Staropoli,L,U-DEC,other,UFC Fight Night: Magny vs. Ponzinibbio,"Nov. 17, 2018",3,5:00,http://ufcstats.com/fighter-details/c487223b0289bda9
Hector Aldana,Song Kenan,L,KO/TKO Punch,ko,UFC Fight Night: Cowboy vs. Edwards,"Jun. 23, 2018",2,4:45,http://ufcstats.com/fighter-details/c487223b0289bda9
Jose Alday,Saimon Oliveira,L,S-DEC,other,DWCS 5.2,"Sep. 07, 2021",3,5:00,http://ufcstats.com/fighter-details/7460ddef986d3144
Jose Aldo,Aiemann Zahabi,L,U-DEC,other,UFC 315: Muhammad vs. Della Maddalena,"May. 10, 2025",3,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Mario Bautista,L,S-DEC,other,UFC 307: Pereira vs. Rountree Jr.,"Oct. 05, 2024",3,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Jonathan Martinez,W,U-DEC,other,UFC 301: Pantoja vs. Erceg,"May. 04, 2024",3,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Merab Dvalishvili,L,U-DEC,other,UFC 278: Usman vs. Edwards,"Aug. 20, 2022",3,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Rob Font,W,U-DEC,other,UFC Fight Night: Font vs. Aldo,"Dec. 04, 2021",5,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Pedro Munhoz,W,U-DEC,other,UFC 265: Lewis vs. Gane,"Aug. 07, 2021",3,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Marlon Vera,W,U-DEC,other,UFC Fight Night: Thompson vs. Neal,"Dec. 19, 2020",3,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Petr Yan,L,KO/TKO Punches,ko,UFC 251: Usman vs. Masvidal,"Jul. 11, 2020",5,3:24,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Marlon Moraes,L,S-DEC,other,UFC 245: Usman vs. Covington,"Dec. 14, 2019",3,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Alexander Volkanovski,L,U-DEC,other,UFC 237: Namajunas vs. Andrade,"May. 11, 2019",3,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Renato Moicano,W,KO/TKO Punches,ko,UFC Fight Night: Assuncao vs. Moraes 2,"Feb. 02, 2019",2,0:44,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Jeremy Stephens,W,KO/TKO Punches,ko,UFC Fight Night: Alvarez vs. Poirier 2,"Jul. 28, 2018",1,4:19,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Max Holloway,L,KO/TKO Punches,ko,UFC 218: Holloway vs. Aldo 2,"Dec. 02, 2017",3,4:51,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Max Holloway,L,KO/TKO Punches,ko,UFC 212: Aldo vs. Holloway,"Jun. 03, 2017",3,4:13,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Frankie Edgar,W,U-DEC,other,UFC 200: Tate vs Nunes,"Jul. 09, 2016",5,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Conor McGregor,L,KO/TKO Punch,ko,UFC 194: Aldo vs McGregor,"Dec. 12, 2015",1,0:13,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Chad Mendes,W,U-DEC,other,UFC 179: Aldo vs Mendes 2,"Oct. 25, 2014",5,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Ricardo Lamas,W,U-DEC,other,UFC 169: Barao vs Faber 2,"Feb. 01, 2014",5,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Chan Sung Jung,W,KO/TKO Punches,ko,UFC 163: Aldo vs Jung,"Aug. 03, 2013",4,2:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Frankie Edgar,W,U-DEC,other,UFC 156: Aldo vs Edgar,"Feb. 02, 2013",5,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Chad Mendes,W,KO/TKO Knee,ko,UFC 142: Aldo vs Mendes,"Jan. 14, 2012",1,4:59,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Kenny Florian,W,U-DEC,other,UFC 136: Edgar vs Maynard 3,"Oct. 08, 2011",5,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Mark Hominick,W,U-DEC,other,UFC 129: St-Pierre vs Shields,"Apr. 30, 2011",5,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Manvel Gamburyan,W,KO/TKO Punch,ko,WEC 51: Aldo vs. Gamburyan,"Sep. 30, 2010",2,1:32,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
Jose Aldo,Urijah Faber,W,U-DEC,other,WEC 48: Aldo vs. Faber,"Apr. 24, 2010",5,5:00,http://ufcstats.com/fighter-details/d0f3959b4a9747e6
